Claim Number,AGE, INCOME ,MARITAL_STATUS,EDUCATION,MVR_POINTS,CAR_AGE,LOCATION, OLD_CLAIM ,PREMIUM
951,41," $128,895.00 ",Yes,Masters,4,9,Highly Urban/ Urban, $-   , $-   
952,59," $109,210.00 ",Yes,Masters,6,18,Highly Urban/ Urban," $6,120.00 "," $7,650.00 "
953,59," $38,141.00 ",No,High School,5,6,Highly Urban/ Urban," $9,575.00 "," $11,968.75 "
954,61," $9,902.00 ",No,PhD,4,10,Highly Urban/ Urban," $3,175.00 "," $3,968.75 "
955,52," $99,251.00 ",Yes,Masters,1,10,Highly Urban/ Urban, $-   , $-   
956,29," $45,299.00 ",Yes,High School,4,1,Highly Urban/ Urban," $5,289.00 "," $6,611.25 "
957,48," $49,251.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
958,32," $28,430.00 ",No,High School,4,1,Highly Urban/ Urban," $39,168.00 "," $48,960.00 "
959,53," $21,190.00 ",Yes,Masters,5,1,Highly Urban/ Urban," $7,558.00 "," $9,447.50 "
960,50," $63,910.00 ",Yes,Masters,1,15,Highly Urban/ Urban," $1,946.00 "," $2,432.50 "
961,35," $98,918.00 ",No,Bachelors,1,9,Highly Urban/ Urban, $-   , $-   
962,34," $38,307.00 ",Yes,High School,10,1,Highly Urban/ Urban," $17,857.00 "," $22,321.25 "
963,46," $88,632.00 ",Yes,High School,2,9,Highly Urban/ Urban," $7,864.00 "," $9,830.00 "
964,49," $45,689.00 ",Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
965,54," $112,804.00 ",Yes,Masters,0,9,Highly Urban/ Urban, $-   , $-   
966,46," $88,359.00 ",Yes,Masters,0,1,Highly Urban/ Urban, $-   , $-   
967,38," $114,212.00 ",Yes,Bachelors,0,13,Highly Urban/ Urban, $-   , $-   
968,56," $76,638.00 ",No,High School,10,5,Highly Urban/ Urban," $24,930.00 "," $31,162.50 "
969,42," $64,019.00 ",Yes,PhD,1,13,Highly Urban/ Urban," $3,558.00 "," $4,447.50 "
970,31," $53,633.00 ",No,High School,9,1,Highly Urban/ Urban," $4,646.00 "," $5,807.50 "
971,58," $146,202.00 ",Yes,Bachelors,0,12,Highly Urban/ Urban," $4,716.00 "," $5,895.00 "
972,42," $16,716.00 ",No,High School,1,6,Highly Rural/ Rural, $-   , $-   
973,36, $-   ,No,High School,7,5,Highly Urban/ Urban," $9,925.00 "," $12,406.25 "
974,34," $57,244.00 ",No,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
975,40," $48,187.00 ",Yes,High School,3,7,Highly Urban/ Urban," $30,944.00 "," $38,680.00 "
976,50," $28,299.00 ",Yes,Bachelors,2,11,Highly Urban/ Urban, $-   , $-   
977,48," $90,623.00 ",No,Masters,1,12,Highly Urban/ Urban, $-   , $-   
978,50," $81,150.00 ",No,Masters,2,20,Highly Urban/ Urban, $-   , $-   
979,38," $38,921.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   , $-   
980,29," $101,767.00 ",Yes,High School,1,9,Highly Urban/ Urban," $25,433.00 "," $31,791.25 "
981,40," $23,057.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
982,53," $332,339.00 ",Yes,PhD,1,17,Highly Urban/ Urban," $3,019.00 "," $3,773.75 "
983,52," $81,555.00 ",No,Masters,0,16,Highly Urban/ Urban, $-   , $-   
984,37," $9,664.00 ",Yes,Masters,2,1,Highly Urban/ Urban," $5,476.00 "," $6,845.00 "
985,33," $28,395.00 ",Yes,High School,2,1,Highly Urban/ Urban," $20,060.00 "," $25,075.00 "
986,41, $-   ,No,<High School,0,1,Highly Rural/ Rural, $-   , $-   
987,45," $22,860.00 ",No,<High School,1,1,Highly Rural/ Rural," $3,118.00 "," $3,897.50 "
988,49," $82,130.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban, $-   , $-   
989,36," $21,926.00 ",Yes,Bachelors,6,1,Highly Urban/ Urban," $7,166.00 "," $8,957.50 "
990,48," $19,393.00 ",No,Bachelors,1,8,Highly Rural/ Rural, $-   , $-   
991,39," $69,464.00 ",Yes,Masters,4,15,Highly Urban/ Urban," $7,940.00 "," $9,925.00 "
992,35," $95,536.00 ",No,Masters,2,11,Highly Urban/ Urban, $-   , $-   
993,37," $24,672.00 ",No,High School,1,10,Highly Rural/ Rural, $565.00 , $706.25 
994,40," $66,788.00 ",Yes,Masters,1,12,Highly Urban/ Urban, $-   , $-   
995,42," $20,586.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   , $-   
996,54," $15,956.00 ",No,High School,0,6,Highly Urban/ Urban, $-   , $-   
997,47," $64,759.00 ",No,Masters,2,13,Highly Urban/ Urban, $-   , $-   
998,49," $99,100.00 ",Yes,Masters,0,15,Highly Rural/ Rural, $-   , $-   
999,40, $-   ,No,Masters,3,18,Highly Urban/ Urban, $-   , $-   
1000,53, $-   ,No,PhD,0,10,Highly Rural/ Rural, $-   , $-   
1001,45," $40,368.00 ",Yes,Bachelors,1,8,Highly Rural/ Rural, $-   , $-   
1002,42," $102,313.00 ",Yes,Masters,0,17,Highly Urban/ Urban, $-   , $-   
1003,44," $53,660.00 ",Yes,Bachelors,4,9,Highly Urban/ Urban," $3,783.00 "," $4,728.75 "
1004,48," $37,886.00 ",Yes,<High School,0,1,Highly Urban/ Urban," $1,686.00 "," $2,107.50 "
1005,52," $77,113.00 ",No,High School,1,5,Highly Urban/ Urban," $3,176.00 "," $3,970.00 "
1006,49," $33,303.00 ",Yes,High School,3,7,Highly Urban/ Urban, $-   , $-   
1007,21, $-   ,Yes,High School,0,5,Highly Rural/ Rural," $6,485.00 "," $8,106.25 "
1008,51," $12,524.00 ",Yes,<High School,1,1,Highly Urban/ Urban, $-   , $-   
1009,46," $74,607.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban, $-   , $-   
1010,44," $35,574.00 ",No,Masters,0,15,Highly Urban/ Urban, $-   , $-   
1011,43," $85,358.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
1012,41," $35,203.00 ",No,<High School,0,5,Highly Urban/ Urban," $2,988.00 "," $3,735.00 "
1013,45," $75,527.00 ",No,Bachelors,1,5,Highly Urban/ Urban," $2,611.00 "," $3,263.75 "
1014,61," $46,161.00 ",Yes,Bachelors,3,9,Highly Urban/ Urban," $25,313.00 "," $31,641.25 "
1015,55," $60,745.00 ",Yes,Bachelors,0,14,Highly Urban/ Urban, $-   , $-   
1016,48," $15,506.00 ",Yes,Masters,2,18,Highly Urban/ Urban, $-   , $-   
1017,48," $38,329.00 ",No,Masters,3,12,Highly Urban/ Urban, $-   , $-   
1018,63," $52,613.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban," $7,649.00 "," $9,561.25 "
1019,53," $107,636.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
1020,40," $17,107.00 ",No,High School,4,6,Highly Urban/ Urban," $7,247.00 "," $9,058.75 "
1021,52," $140,534.00 ",No,Masters,0,7,Highly Urban/ Urban, $-   , $-   
1022,47," $39,837.00 ",Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
1023,47," $61,407.00 ",No,Bachelors,2,5,Highly Urban/ Urban, $-   , $-   
1024,31," $48,317.00 ",Yes,High School,1,1,Highly Urban/ Urban," $26,686.00 "," $33,357.50 "
1025,67," $140,500.00 ",Yes,PhD,3,1,Highly Urban/ Urban," $6,088.00 "," $7,610.00 "
1026,48," $198,719.00 ",Yes,PhD,1,13,Highly Urban/ Urban, $-   , $-   
1027,40, $-   ,No,<High School,0,1,Highly Urban/ Urban, $-   , $-   
1028,55," $62,781.00 ",Yes,Bachelors,2,15,Highly Urban/ Urban, $-   , $-   
1029,37," $30,058.00 ",No,Bachelors,2,6,Highly Urban/ Urban," $7,890.00 "," $9,862.50 "
1030,58," $71,101.00 ",Yes,<High School,6,5,Highly Rural/ Rural," $43,052.00 "," $53,815.00 "
1031,48," $133,282.00 ",No,PhD,2,19,Highly Urban/ Urban, $-   , $-   
1032,34, $-   ,No,<High School,3,5,Highly Urban/ Urban," $7,575.00 "," $9,468.75 "
1033,31," $24,323.00 ",Yes,<High School,5,1,Highly Urban/ Urban," $3,846.00 "," $4,807.50 "
1034,46," $82,398.00 ",Yes,Bachelors,3,15,Highly Urban/ Urban, $-   , $-   
1035,37," $95,502.00 ",No,Bachelors,0,11,Highly Urban/ Urban," $1,681.00 "," $2,101.25 "
1036,37," $45,426.00 ",Yes,<High School,4,1,Highly Urban/ Urban," $5,030.00 "," $6,287.50 "
1037,49," $33,303.00 ",Yes,High School,0,7,Highly Urban/ Urban," $5,393.00 "," $6,741.25 "
1038,29," $54,310.00 ",No,<High School,5,6,Highly Urban/ Urban," $5,419.00 "," $6,773.75 "
1039,51," $81,246.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
1040,43," $57,821.00 ",Yes,Bachelors,1,9,Highly Urban/ Urban, $-   , $-   
1041,39," $11,598.00 ",Yes,Bachelors,0,10,Highly Rural/ Rural, $-   , $-   
1042,54," $63,027.00 ",No,Masters,0,15,Highly Urban/ Urban," $6,927.00 "," $8,658.75 "
1043,45, $-   ,No,Bachelors,7,8,Highly Urban/ Urban, $-   , $-   
1044,37," $4,319.00 ",Yes,High School,3,1,Highly Urban/ Urban, $-   , $-   
1045,47," $31,096.00 ",Yes,<High School,1,4,Highly Urban/ Urban, $-   , $-   
1046,39," $152,271.00 ",No,PhD,1,18,Highly Urban/ Urban, $-   , $-   
1047,39," $24,628.00 ",Yes,High School,3,10,Highly Urban/ Urban," $2,415.00 "," $3,018.75 "
1048,29," $45,114.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
1049,39," $22,348.00 ",No,High School,0,1,Highly Urban/ Urban," $5,484.00 "," $6,855.00 "
1050,44," $83,682.00 ",Yes,Masters,0,13,Highly Urban/ Urban," $3,655.00 "," $4,568.75 "
1051,50," $64,934.00 ",Yes,Bachelors,3,6,Highly Urban/ Urban," $1,678.00 "," $2,097.50 "
1052,36," $67,036.00 ",Yes,Masters,1,19,Highly Urban/ Urban," $3,777.00 "," $4,721.25 "
1053,45," $73,867.00 ",Yes,Bachelors,6,10,Highly Urban/ Urban," $1,300.00 "," $1,625.00 "
1054,58," $6,657.00 ",Yes,<High School,4,7,Highly Urban/ Urban," $37,285.00 "," $46,606.25 "
1055,35," $72,167.00 ",No,PhD,7,13,Highly Urban/ Urban," $7,276.00 "," $9,095.00 "
1056,46," $130,464.00 ",No,High School,4,1,Highly Urban/ Urban," $11,728.00 "," $14,660.00 "
1057,54," $144,348.00 ",Yes,Masters,1,14,Highly Urban/ Urban, $-   , $-   
1058,52, $605.00 ,No,High School,0,5,Highly Rural/ Rural, $-   , $-   
1059,26," $73,655.00 ",No,Bachelors,5,7,Highly Urban/ Urban," $7,303.00 "," $9,128.75 "
1060,29," $36,324.00 ",No,High School,0,9,Highly Rural/ Rural, $-   , $-   
1061,47," $14,632.00 ",Yes,Bachelors,2,14,Highly Urban/ Urban," $2,988.00 "," $3,735.00 "
1062,48," $108,878.00 ",Yes,PhD,0,13,Highly Urban/ Urban," $5,782.00 "," $7,227.50 "
1063,39," $24,492.00 ",No,High School,2,8,Highly Rural/ Rural, $-   , $-   
1064,45," $64,665.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
1065,38," $58,833.00 ",Yes,Bachelors,6,10,Highly Urban/ Urban," $8,403.00 "," $10,503.75 "
1066,51," $35,024.00 ",Yes,<High School,0,6,Highly Rural/ Rural, $-   , $-   
1067,36," $16,950.00 ",No,<High School,1,4,Highly Rural/ Rural, $-   , $-   
1068,30," $10,678.00 ",No,<High School,8,7,Highly Urban/ Urban," $7,228.00 "," $9,035.00 "
1069,44," $57,267.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
1070,24," $13,003.00 ",Yes,High School,4,1,Highly Urban/ Urban," $3,230.00 "," $4,037.50 "
1071,38," $145,073.00 ",Yes,PhD,0,12,Highly Urban/ Urban, $-   , $-   
1072,49," $70,590.00 ",Yes,Bachelors,3,13,Highly Urban/ Urban, $-   , $-   
1073,32," $21,400.00 ",No,<High School,5,1,Highly Urban/ Urban," $6,373.00 "," $7,966.25 "
1074,40," $4,344.00 ",Yes,<High School,5,3,Highly Urban/ Urban," $3,226.00 "," $4,032.50 "
1075,50," $126,896.00 ",Yes,PhD,2,16,Highly Urban/ Urban, $-   , $-   
1076,22," $5,442.00 ",Yes,Bachelors,6,1,Highly Urban/ Urban," $30,922.00 "," $38,652.50 "
1077,38," $53,532.00 ",No,<High School,4,4,Highly Urban/ Urban," $6,697.00 "," $8,371.25 "
1078,42," $82,608.00 ",No,Bachelors,2,1,Highly Urban/ Urban, $-   , $-   
1079,49," $13,148.00 ",No,<High School,5,8,Highly Urban/ Urban, $-   , $-   
1080,27," $37,130.00 ",No,<High School,1,1,Highly Urban/ Urban," $2,616.00 "," $3,270.00 "
1081,62," $11,668.00 ",No,Bachelors,0,3,Highly Rural/ Rural, $-   , $-   
1082,45," $5,306.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
1083,44," $45,152.00 ",Yes,High School,6,1,Highly Urban/ Urban," $18,289.00 "," $22,861.25 "
1084,30," $26,226.00 ",Yes,High School,0,1,Highly Rural/ Rural," $5,833.00 "," $7,291.25 "
1085,38," $149,453.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban," $5,040.00 "," $6,300.00 "
1086,38," $30,735.00 ",Yes,<High School,2,4,Highly Rural/ Rural, $-   , $-   
1087,36," $36,990.00 ",No,High School,0,1,Highly Rural/ Rural, $-   , $-   
1088,34," $147,684.00 ",Yes,PhD,0,8,Highly Urban/ Urban, $-   , $-   
1089,41," $55,138.00 ",No,Bachelors,0,13,Highly Urban/ Urban, $-   , $-   
1090,52," $23,406.00 ",No,<High School,0,8,Highly Urban/ Urban, $-   , $-   
1091,42," $82,660.00 ",No,Masters,0,19,Highly Urban/ Urban, $-   , $-   
1092,46," $125,379.00 ",Yes,Masters,2,17,Highly Urban/ Urban, $-   , $-   
1093,65, $-   ,Yes,High School,0,6,Highly Urban/ Urban," $37,129.00 "," $46,411.25 "
1094,59," $137,279.00 ",Yes,Masters,3,19,Highly Urban/ Urban," $9,849.00 "," $12,311.25 "
1095,32," $52,102.00 ",Yes,High School,2,1,Highly Urban/ Urban," $7,476.00 "," $9,345.00 "
1096,47," $57,607.00 ",No,<High School,5,1,Highly Rural/ Rural," $8,917.00 "," $11,146.25 "
1097,35, $-   ,Yes,High School,0,1,Highly Urban/ Urban," $7,160.00 "," $8,950.00 "
1098,51," $65,979.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
1099,45," $79,941.00 ",Yes,Masters,0,15,Highly Urban/ Urban," $1,826.00 "," $2,282.50 "
1100,41, $-   ,Yes,Bachelors,0,5,Highly Rural/ Rural, $-   , $-   
1101,51," $76,916.00 ",Yes,Masters,0,5,Highly Urban/ Urban, $-   , $-   
1102,43," $39,140.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
1103,36," $39,400.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
1104,37, $-   ,Yes,Bachelors,1,6,Highly Urban/ Urban, $982.00 ," $1,227.50 "
1105,44, $-   ,Yes,High School,1,8,Highly Rural/ Rural, $-   , $-   
1106,53," $117,854.00 ",No,Masters,0,1,Highly Rural/ Rural, $-   , $-   
1107,47, $-   ,Yes,Masters,0,18,Highly Urban/ Urban," $8,752.00 "," $10,940.00 "
1108,46," $37,360.00 ",No,Masters,1,16,Highly Rural/ Rural, $-   , $-   
1109,37," $102,604.00 ",Yes,Bachelors,2,1,Highly Urban/ Urban," $5,222.00 "," $6,527.50 "
1110,56," $118,666.00 ",Yes,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
1111,53," $12,336.00 ",No,PhD,5,10,Highly Urban/ Urban," $2,367.00 "," $2,958.75 "
1112,26," $50,402.00 ",Yes,High School,0,1,Highly Rural/ Rural," $7,567.00 "," $9,458.75 "
1113,40," $30,120.00 ",No,<High School,0,4,Highly Rural/ Rural," $14,646.00 "," $18,307.50 "
1114,52," $64,531.00 ",No,Bachelors,2,16,Highly Urban/ Urban," $5,524.00 "," $6,905.00 "
1115,50," $17,557.00 ",Yes,<High School,0,9,Highly Urban/ Urban, $-   , $-   
1116,37," $89,343.00 ",No,Bachelors,0,8,Highly Urban/ Urban," $6,265.00 "," $7,831.25 "
1117,43," $63,612.00 ",Yes,High School,1,1,Highly Rural/ Rural, $-   , $-   
1118,47," $63,752.00 ",No,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
1119,41," $17,996.00 ",No,High School,1,6,Highly Urban/ Urban," $1,391.00 "," $1,738.75 "
1120,51," $102,410.00 ",No,Masters,0,14,Highly Urban/ Urban, $-   , $-   
1121,39," $70,673.00 ",Yes,High School,0,9,Highly Rural/ Rural, $-   , $-   
1122,48, $-   ,No,High School,4,1,Highly Urban/ Urban, $-   , $-   
1123,34," $55,229.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
1124,58," $77,886.00 ",Yes,Bachelors,8,8,Highly Urban/ Urban," $6,138.00 "," $7,672.50 "
1125,34," $59,972.00 ",No,Bachelors,3,7,Highly Urban/ Urban, $-   , $-   
1126,43," $39,273.00 ",No,High School,0,1,Highly Rural/ Rural, $-   , $-   
1127,37," $114,636.00 ",Yes,Bachelors,2,12,Highly Urban/ Urban, $-   , $-   
1128,41," $27,907.00 ",No,High School,4,6,Highly Rural/ Rural, $-   , $-   
1129,40," $12,339.00 ",Yes,Masters,5,15,Highly Urban/ Urban," $3,816.00 "," $4,770.00 "
1130,43," $97,610.00 ",Yes,Masters,1,15,Highly Urban/ Urban, $-   , $-   
1131,30," $78,213.00 ",Yes,<High School,3,3,Highly Rural/ Rural, $-   , $-   
1132,42," $22,019.00 ",Yes,High School,0,9,Highly Urban/ Urban," $1,738.00 "," $2,172.50 "
1133,41," $79,648.00 ",No,Masters,3,14,Highly Urban/ Urban, $-   , $-   
1134,47," $69,616.00 ",Yes,Bachelors,0,13,Highly Urban/ Urban, $-   , $-   
1135,29," $26,413.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   , $-   
1136,38," $31,615.00 ",Yes,<High School,0,1,Highly Urban/ Urban," $4,843.00 "," $6,053.75 "
1137,62," $34,033.00 ",No,High School,7,1,Highly Urban/ Urban," $4,821.00 "," $6,026.25 "
1138,41," $95,554.00 ",No,Bachelors,0,7,Highly Urban/ Urban," $3,220.00 "," $4,025.00 "
1139,47, $-   ,No,Bachelors,0,14,Highly Urban/ Urban, $-   , $-   
1140,28," $23,427.00 ",Yes,<High School,6,1,Highly Urban/ Urban," $17,308.00 "," $21,635.00 "
1141,30," $134,792.00 ",No,Bachelors,3,9,Highly Urban/ Urban, $-   , $-   
1142,49," $4,542.00 ",Yes,Bachelors,0,5,Highly Urban/ Urban, $-   , $-   
1143,53," $70,494.00 ",Yes,PhD,3,15,Highly Urban/ Urban, $-   , $-   
1144,35, $-   ,Yes,High School,6,1,Highly Urban/ Urban," $9,624.00 "," $12,030.00 "
1145,40," $96,169.00 ",Yes,Bachelors,2,8,Highly Urban/ Urban, $-   , $-   
1146,41," $38,819.00 ",Yes,High School,0,1,Highly Urban/ Urban," $4,858.00 "," $6,072.50 "
1147,50," $176,680.00 ",Yes,PhD,0,15,Highly Rural/ Rural, $-   , $-   
1148,45," $20,850.00 ",Yes,High School,1,1,Highly Rural/ Rural, $-   , $-   
1149,57," $55,119.00 ",Yes,Masters,2,14,Highly Urban/ Urban, $-   , $-   
1150,52," $27,616.00 ",Yes,Masters,0,10,Highly Urban/ Urban, $-   , $-   
1151,40," $44,138.00 ",No,High School,2,1,Highly Urban/ Urban," $1,799.00 "," $2,248.75 "
1152,54," $155,634.00 ",Yes,Masters,0,11,Highly Urban/ Urban, $-   , $-   
1153,45," $38,290.00 ",Yes,High School,0,8,Highly Urban/ Urban," $1,434.00 "," $1,792.50 "
1154,32," $38,500.00 ",No,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
1155,42," $46,751.00 ",Yes,Masters,0,14,Highly Urban/ Urban, $-   , $-   
1156,33, $-   ,No,<High School,5,6,Highly Urban/ Urban," $31,379.00 "," $39,223.75 "
1157,53," $141,863.00 ",Yes,PhD,0,10,Highly Urban/ Urban, $-   , $-   
1158,49," $169,708.00 ",No,PhD,0,10,Highly Urban/ Urban, $-   , $-   
1159,41," $49,208.00 ",Yes,Bachelors,0,8,Highly Rural/ Rural, $-   , $-   
1160,52," $54,545.00 ",No,Bachelors,0,10,Highly Urban/ Urban," $4,037.00 "," $5,046.25 "
1161,45," $153,565.00 ",No,Masters,0,13,Highly Urban/ Urban, $-   , $-   
1162,40," $20,146.00 ",No,Bachelors,0,9,Highly Urban/ Urban," $30,363.00 "," $37,953.75 "
1163,48," $93,543.00 ",Yes,High School,2,1,Highly Urban/ Urban, $-   , $-   
1164,40," $16,575.00 ",Yes,High School,2,1,Highly Urban/ Urban, $-   , $-   
1165,39, $-   ,Yes,PhD,5,12,Highly Urban/ Urban," $1,344.00 "," $1,680.00 "
1166,54," $103,454.00 ",Yes,Masters,4,10,Highly Urban/ Urban," $5,555.00 "," $6,943.75 "
1167,42," $77,737.00 ",Yes,Bachelors,0,11,Highly Urban/ Urban, $-   , $-   
1168,45," $67,263.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
1169,50," $123,536.00 ",Yes,Masters,0,14,Highly Urban/ Urban, $-   , $-   
1170,38," $51,996.00 ",Yes,High School,1,1,Highly Rural/ Rural," $2,721.00 "," $3,401.25 "
1171,29, $445.00 ,No,Bachelors,0,13,Highly Urban/ Urban," $2,555.00 "," $3,193.75 "
1172,46," $131,260.00 ",No,PhD,0,20,Highly Urban/ Urban, $-   , $-   
1173,29," $17,120.00 ",No,High School,4,1,Highly Urban/ Urban," $26,023.00 "," $32,528.75 "
1174,47," $62,048.00 ",No,<High School,5,1,Highly Urban/ Urban," $19,899.00 "," $24,873.75 "
1175,35," $67,298.00 ",Yes,Masters,1,10,Highly Urban/ Urban, $-   , $-   
1176,40," $114,853.00 ",Yes,PhD,2,7,Highly Urban/ Urban, $-   , $-   
1177,36," $39,376.00 ",Yes,High School,4,5,Highly Urban/ Urban," $4,905.00 "," $6,131.25 "
1178,50," $50,710.00 ",Yes,Bachelors,1,9,Highly Urban/ Urban," $11,653.00 "," $14,566.25 "
1179,42," $51,608.00 ",Yes,High School,5,1,Highly Urban/ Urban," $7,497.00 "," $9,371.25 "
1180,52," $77,351.00 ",Yes,Masters,6,16,Highly Urban/ Urban," $5,984.00 "," $7,480.00 "
1181,43, $-   ,No,High School,0,1,Highly Urban/ Urban, $-   , $-   
1182,41," $18,523.00 ",No,<High School,2,5,Highly Urban/ Urban," $9,642.00 "," $12,052.50 "
1183,49," $52,485.00 ",No,Masters,3,18,Highly Urban/ Urban, $-   , $-   
1184,54," $71,530.00 ",No,Bachelors,0,13,Highly Urban/ Urban," $5,971.00 "," $7,463.75 "
1185,46," $53,694.00 ",Yes,High School,2,1,Highly Rural/ Rural, $-   , $-   
1186,31," $65,651.00 ",Yes,Masters,0,18,Highly Urban/ Urban," $29,471.00 "," $36,838.75 "
1187,63, $-   ,Yes,PhD,0,15,Highly Urban/ Urban," $2,482.00 "," $3,102.50 "
1188,31," $11,878.00 ",Yes,PhD,2,14,Highly Urban/ Urban," $8,837.00 "," $11,046.25 "
1189,54," $81,524.00 ",No,Masters,0,15,Highly Urban/ Urban, $-   , $-   
1190,42," $63,994.00 ",Yes,High School,4,1,Highly Urban/ Urban, $-   , $-   
1191,33," $46,780.00 ",Yes,High School,5,1,Highly Urban/ Urban," $6,937.00 "," $8,671.25 "
1192,56," $38,924.00 ",Yes,Masters,1,16,Highly Urban/ Urban, $-   , $-   
1193,53," $90,887.00 ",No,Bachelors,0,12,Highly Urban/ Urban, $-   , $-   
1194,43," $124,814.00 ",No,High School,0,7,Highly Urban/ Urban, $-   , $-   
1195,40," $89,448.00 ",No,Bachelors,0,7,Highly Rural/ Rural, $-   , $-   
1196,42," $82,981.00 ",Yes,High School,0,5,Highly Rural/ Rural, $-   , $-   
1197,43," $65,779.00 ",Yes,Masters,4,17,Highly Urban/ Urban," $35,737.00 "," $44,671.25 "
1198,36, $-   ,Yes,<High School,1,1,Highly Urban/ Urban," $3,373.00 "," $4,216.25 "
1199,33," $9,530.00 ",Yes,High School,5,9,Highly Urban/ Urban," $1,108.00 "," $1,385.00 "
1200,53," $79,183.00 ",Yes,High School,0,7,Highly Urban/ Urban, $-   , $-   
1201,43," $13,349.00 ",Yes,<High School,3,6,Highly Urban/ Urban, $-   , $-   
1202,54," $221,413.00 ",Yes,Masters,0,17,Highly Urban/ Urban, $-   , $-   
1203,41," $74,400.00 ",Yes,Masters,0,17,Highly Urban/ Urban, $-   , $-   
1204,33," $12,921.00 ",No,<High School,0,6,Highly Rural/ Rural, $-   , $-   
1205,38," $43,036.00 ",No,High School,0,4,Highly Urban/ Urban," $4,111.00 "," $5,138.75 "
1206,59," $123,969.00 ",Yes,Masters,1,14,Highly Urban/ Urban, $-   , $-   
1207,41," $103,948.00 ",Yes,High School,1,12,Highly Rural/ Rural, $-   , $-   
1208,37," $17,197.00 ",No,<High School,6,1,Highly Urban/ Urban," $8,296.00 "," $10,370.00 "
1209,53, $-   ,No,Bachelors,0,12,Highly Urban/ Urban," $29,865.00 "," $37,331.25 "
1210,44," $124,829.00 ",No,Masters,0,16,Highly Urban/ Urban," $3,441.00 "," $4,301.25 "
1211,70," $62,304.00 ",Yes,High School,5,1,Highly Urban/ Urban," $4,346.00 "," $5,432.50 "
1212,52," $3,079.00 ",No,<High School,0,1,Highly Urban/ Urban, $-   , $-   
1213,38," $32,447.00 ",Yes,<High School,0,6,Highly Urban/ Urban, $-   , $-   
1214,46, $-   ,Yes,PhD,0,14,Highly Urban/ Urban," $7,893.00 "," $9,866.25 "
1215,43, $-   ,Yes,High School,6,5,Highly Rural/ Rural," $32,562.00 "," $40,702.50 "
1216,42," $84,798.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
1217,40," $2,970.00 ",Yes,<High School,5,8,Highly Urban/ Urban, $-   , $-   
1218,61," $41,801.00 ",Yes,High School,6,7,Highly Urban/ Urban," $8,377.00 "," $10,471.25 "
1219,59," $50,245.00 ",No,Bachelors,0,5,Highly Rural/ Rural, $-   , $-   
1220,31," $90,392.00 ",Yes,Masters,0,12,Highly Urban/ Urban, $-   , $-   
1221,24," $20,220.00 ",Yes,High School,9,1,Highly Urban/ Urban," $27,872.00 "," $34,840.00 "
1222,38," $20,449.00 ",Yes,High School,1,1,Highly Rural/ Rural, $-   , $-   
1223,61," $28,390.00 ",Yes,High School,2,11,Highly Urban/ Urban, $-   , $-   
1224,32," $77,949.00 ",Yes,Bachelors,1,11,Highly Urban/ Urban, $-   , $-   
